dn,P,u,v,w
7.3592e+05,15.829,0.34247,0.096015,-0.0095384
7.3592e+05,15.841,0.35614,0.063743,-0.0072875
7.3592e+05,15.853,0.35975,0.043396,-0.016272
7.3592e+05,15.847,0.35654,0.063815,-0.017279
7.3592e+05,15.853,0.36004,0.056492,-0.026195
7.3592e+05,15.865,0.35687,0.046367,-0.029384
7.3592e+05,15.847,0.35183,0.023328,-0.038687
7.3592e+05,15.853,0.36009,0.063913,-0.050164
7.3592e+05,15.877,0.36771,0.064888,-0.059859
7.3592e+05,15.853,0.36855,0.06007,-0.031835
7.3592e+05,15.853,0.32772,0.11154,0.002085
7.3592e+05,15.853,0.37389,0.099579,-0.016273
7.3592e+05,15.865,0.36616,0.1006,-0.023572
7.3592e+05,15.865,0.35246,0.10237,-0.02609
7.3592e+05,15.871,0.36324,0.11244,-0.02255
7.3592e+05,15.859,0.35121,0.11171,-0.014019
7.3592e+05,15.871,0.35205,0.13714,-0.0076361
7.3592e+05,15.871,0.36171,0.1151,-0.013569
7.3592e+05,15.859,0.35269,0.12544,-0.0077778
7.3592e+05,15.865,0.35907,0.15538,0.0019184
7.3592e+05,15.877,0.34408,0.12178,0.00084931
7.3592e+05,15.859,0.34165,0.13164,0.0099031
7.3592e+05,15.859,0.35744,0.10573,0.0011652
7.3592e+05,15.877,0.34807,0.10936,0.0058474
7.3592e+05,15.871,0.33753,0.11033,0.013457
7.3592e+05,15.877,0.35751,0.14601,0.0047142
7.3592e+05,15.871,0.34172,0.12731,0.00083592
7.3592e+05,15.865,0.32526,0.12464,0.0051746
7.3592e+05,15.853,0.33807,0.1225,0.006634
7.3592e+05,15.865,0.31601,0.12288,0.0098017
7.3592e+05,15.859,0.30934,0.11675,-0.0015505
7.3592e+05,15.841,0.32101,0.12717,0.0030491
7.3592e+05,15.871,0.32874,0.12177,0.0032645
7.3592e+05,15.859,0.32063,0.11287,0.0018301
7.3592e+05,15.859,0.3201,0.12461,-0.0010265
7.3592e+05,15.859,0.31988,0.12016,-0.0021008
7.3592e+05,15.847,0.30921,0.1265,0.0055959
7.3592e+05,15.859,0.28358,0.11773,0.0054957
7.3592e+05,15.841,0.29215,0.12574,0.0049435
7.3592e+05,15.835,0.28747,0.1031,0.009432
7.3592e+05,15.841,0.29412,0.12114,0.0049445
7.3592e+05,15.859,0.26727,0.11512,0.0058434
7.3592e+05,15.817,0.26297,0.096983,0.0074085
7.3592e+05,15.823,0.26479,0.098829,-0.002504
7.3592e+05,15.81,0.25148,0.087677,-0.012175
7.3592e+05,15.81,0.25907,0.11381,-0.017503
7.3592e+05,15.81,0.2423,0.09792,-0.02639
7.3592e+05,15.823,0.24526,0.090454,-0.021383
7.3592e+05,15.798,0.25535,0.081675,-0.017108
7.3592e+05,15.81,0.22776,0.090629,-0.021045
7.3592e+05,15.81,0.20083,0.092239,-0.018024
7.3592e+05,15.804,0.20811,0.10298,-0.015567
7.3592e+05,15.78,0.20307,0.096455,-0.010863
7.3592e+05,15.798,0.19552,0.11279,0.0021845
7.3592e+05,15.774,0.17122,0.095902,0.00098462
7.3592e+05,15.798,0.15006,0.074928,-0.0071824
7.3592e+05,15.78,0.14986,0.065029,-0.0053588
7.3592e+05,15.762,0.155,0.057432,0.00072535
7.3592e+05,15.762,0.18535,0.056188,-0.0091284
7.3592e+05,15.762,0.18857,0.048829,-0.011085
7.3592e+05,15.75,0.1891,0.065418,-0.010869
7.3592e+05,15.762,0.16696,0.065788,-0.0057044
7.3592e+05,15.738,0.1681,0.067373,0.0023693
7.3592e+05,15.738,0.16715,0.070228,-0.0036274
7.3592e+05,15.731,0.16673,0.049306,-0.013938
7.3592e+05,15.744,0.18664,0.053454,-0.012112
7.3592e+05,15.725,0.18227,0.035256,-0.0084544
7.3592e+05,15.713,0.14942,0.053932,-0.011547
7.3592e+05,15.719,0.16217,0.059383,-0.0079807
7.3592e+05,15.719,0.13265,0.046788,-0.0062829
7.3592e+05,15.719,0.1413,0.054836,-0.0088413
7.3592e+05,15.713,0.090811,0.078324,-0.030146
7.3592e+05,15.707,0.11874,0.072685,-0.04037
7.3592e+05,15.677,0.11388,0.045259,-0.059064
7.3592e+05,15.695,0.066985,0.092435,-0.080423
7.3592e+05,15.695,0.060403,0.1328,-0.086136
7.3592e+05,15.689,0.057597,0.098433,-0.077425
7.3592e+05,15.683,0.077589,0.097777,-0.073983
7.3592e+05,15.665,0.079228,0.076279,-0.071585
7.3592e+05,15.677,0.020456,0.068651,-0.066141
7.3592e+05,15.653,-0.027871,0.091335,-0.046153
7.3592e+05,15.671,0.0052518,0.079288,-0.049809
7.3592e+05,15.646,0.060976,0.083844,-0.054828
7.3592e+05,15.659,0.038282,0.067893,-0.055875
7.3592e+05,15.665,0.040287,0.058929,-0.062147
7.3592e+05,15.677,0.031783,0.043246,-0.061868
7.3592e+05,15.64,0.038577,0.072525,-0.059708
7.3592e+05,15.646,0.053217,0.039677,-0.062351
7.3592e+05,15.653,0.088923,0.051235,-0.044862
7.3592e+05,15.628,0.083809,0.036865,-0.036305
7.3592e+05,15.646,0.09255,0.028468,-0.030086
7.3592e+05,15.64,0.07438,0.0196,-0.025892
7.3592e+05,15.628,0.034005,0.063329,-0.034104
7.3592e+05,15.622,0.05971,0.049886,-0.036865
7.3592e+05,15.604,0.077233,0.014085,-0.037838
7.3592e+05,15.616,0.063611,0.03488,-0.028072
7.3592e+05,15.616,0.070259,0.028877,-0.021928
7.3592e+05,15.604,0.065353,0.030087,-0.021091
7.3592e+05,15.598,0.069817,0.024297,-0.017007
7.3592e+05,15.61,0.06568,0.015943,-0.015263
7.3592e+05,15.592,0.058373,0.028207,-0.017377
7.3592e+05,15.586,0.045575,0.022763,-0.019944
7.3592e+05,15.586,0.057117,0.026578,-0.022456
7.3592e+05,15.592,0.049638,0.013428,-0.021926
7.3592e+05,15.592,0.052279,0.020093,-0.02274
7.3592e+05,15.567,0.025578,0.023093,-0.01461
7.3592e+05,15.58,0.056916,0.018782,-0.016575
7.3592e+05,15.58,0.054795,0.00031008,-0.012781
7.3592e+05,15.586,0.043843,0.020905,-0.012034
7.3592e+05,15.574,0.045967,0.020709,-0.0089564
7.3592e+05,15.574,0.043287,0.016285,-0.0041219
7.3592e+05,15.574,0.039836,0.011538,-0.0033155
7.3592e+05,15.586,0.045481,0.016133,-0.0030393
7.3592e+05,15.58,0.045404,0.016105,-0.001041
7.3592e+05,15.58,0.028411,0.015402,-0.0036883
7.3592e+05,15.561,0.043439,0.020712,-0.0010431
7.3592e+05,15.567,0.036647,0.026539,-0.002161
7.3592e+05,15.561,0.041171,0.020831,-0.000123
7.3592e+05,15.567,0.036539,0.018853,0.00067324
7.3592e+05,15.561,0.033464,0.033882,-0.0010635
7.3592e+05,15.561,0.035727,0.033772,-0.0020016
7.3592e+05,15.555,0.024267,0.037586,-0.0011809
7.3592e+05,15.549,0.014277,0.043126,-0.0011529
7.3592e+05,15.549,0.02447,0.041944,0.0019772
7.3592e+05,15.567,0.019887,0.047593,0.0021001
7.3592e+05,15.567,0.036184,0.050224,0.0015195
7.3592e+05,15.58,0.019872,0.047555,0.0030993
7.3592e+05,15.549,0.023294,0.044701,0.0020523
7.3592e+05,15.555,0.034728,0.040909,0.001184
7.3592e+05,15.58,0.037336,0.047434,0.0024578
7.3592e+05,15.567,0.039027,0.038378,0.0022286
7.3592e+05,15.574,0.054755,0.047248,0.0039454
7.3592e+05,15.555,0.056583,0.042557,0.0078868
7.3592e+05,15.561,0.070956,0.031356,0.012166
7.3592e+05,15.574,0.062891,0.032231,0.013886
7.3592e+05,15.574,0.056319,0.034813,0.014706
7.3592e+05,15.574,0.06543,0.04412,0.014222
7.3592e+05,15.567,0.063518,0.048718,0.013268
7.3592e+05,15.561,0.054119,0.047951,0.011951
7.3592e+05,15.58,0.073329,0.054029,0.010714
7.3592e+05,15.561,0.074176,0.052243,0.0086981
7.3592e+05,15.567,0.080504,0.052785,0.0079229
7.3592e+05,15.58,0.066214,0.053189,0.0074613
7.3592e+05,15.567,0.078006,0.046319,0.0036938
7.3592e+05,15.567,0.083207,0.057246,0.0021105
7.3592e+05,15.574,0.085672,0.059411,-0.00075928
7.3592e+05,15.567,0.085505,0.059295,0.0042366
7.3592e+05,15.574,0.090517,0.075556,0.0048006
7.3592e+05,15.58,0.088979,0.060726,0.010391
7.3592e+05,15.61,0.09066,0.051688,0.010254
7.3592e+05,15.561,0.10031,0.05688,0.012702
7.3592e+05,15.58,0.10568,0.057009,0.012896
7.3592e+05,15.574,0.11626,0.055022,0.014244
7.3592e+05,15.604,0.11203,0.069426,0.020379
7.3592e+05,15.598,0.12193,0.068205,0.029708
7.3592e+05,15.58,0.12007,0.026465,0.032028
7.3592e+05,15.586,0.12188,0.049852,0.035386
7.3592e+05,15.574,0.10858,0.076514,0.030429
7.3592e+05,15.586,0.11052,0.07195,0.03039
7.3592e+05,15.598,0.11988,0.072707,0.032731
7.3592e+05,15.604,0.12521,0.072827,0.033921
7.3592e+05,15.604,0.13211,0.089804,0.034527
7.3592e+05,15.592,0.12907,0.10471,0.03379
7.3592e+05,15.604,0.1361,0.080735,0.031464
7.3592e+05,15.592,0.13363,0.06889,0.02914
7.3592e+05,15.592,0.14086,0.082802,0.026669
7.3592e+05,15.598,0.13549,0.082668,0.026479
7.3592e+05,15.592,0.15968,0.019651,0.039578
7.3592e+05,15.604,0.1136,0.050616,0.043095
7.3592e+05,15.586,0.12803,0.057852,0.040749
7.3592e+05,15.604,0.087797,0.037461,0.039916
7.3592e+05,15.604,0.10122,0.075464,0.035165
7.3592e+05,15.592,0.09743,0.066283,0.036824
7.3592e+05,15.592,0.11204,0.081244,0.029655
7.3592e+05,15.592,0.11737,0.069539,0.021568
7.3592e+05,15.598,0.13074,0.10659,0.026885
7.3592e+05,15.616,0.10837,0.10021,0.029029
7.3592e+05,15.586,0.11434,0.10383,0.031309
7.3592e+05,15.604,0.10541,0.10768,0.02415
7.3592e+05,15.586,0.11311,0.10232,0.024225
7.3592e+05,15.628,0.1288,0.11244,0.013967
7.3592e+05,15.58,0.13665,0.10716,0.010073
7.3592e+05,15.61,0.15701,0.091926,0.016415
7.3592e+05,15.61,0.15096,0.092546,0.024224
7.3592e+05,15.604,0.12312,0.1196,0.025004
7.3592e+05,15.61,0.14849,0.11641,0.022695
7.3592e+05,15.598,0.13631,0.099311,0.019877
7.3592e+05,15.604,0.12094,0.085229,0.011028
7.3592e+05,15.616,0.10779,0.063389,0.0020889
7.3592e+05,15.622,0.12423,0.096537,-0.00060004
7.3592e+05,15.604,0.1284,0.087493,-0.0076855
7.3592e+05,15.616,0.10505,0.078654,-0.0096693
7.3592e+05,15.628,0.10635,0.05303,-0.013176
7.3592e+05,15.622,0.09315,0.084661,-0.020897
7.3592e+05,15.616,0.09836,0.060659,-0.029323
7.3592e+05,15.592,0.11691,0.058684,-0.035708
7.3592e+05,15.616,0.099112,0.077541,-0.037912
7.3592e+05,15.598,0.097326,0.082372,-0.04485
7.3592e+05,15.592,0.095898,0.06861,-0.051245
7.3592e+05,15.604,0.11278,0.092212,-0.046112
7.3592e+05,15.628,0.12208,0.10047,-0.040602
7.3592e+05,15.592,0.099133,0.089541,-0.031592
7.3592e+05,15.598,0.08155,0.07783,-0.038446
7.3592e+05,15.592,0.081651,0.1011,-0.046752
7.3592e+05,15.592,0.12264,0.05013,-0.033638
7.3592e+05,15.61,0.087937,0.097997,-0.033671
7.3592e+05,15.58,0.075522,0.099475,-0.039952
7.3592e+05,15.604,0.077612,0.094933,-0.043047
7.3592e+05,15.604,0.065103,0.10616,-0.04397
7.3592e+05,15.61,0.063395,0.088078,-0.051628
7.3592e+05,15.592,0.066783,0.075139,-0.049952
7.3592e+05,15.598,0.073963,0.085722,-0.04343
7.3592e+05,15.598,0.06504,0.073101,-0.039052
7.3592e+05,15.604,0.067955,0.061069,-0.036313
7.3592e+05,15.586,0.06978,0.071684,-0.032958
7.3592e+05,15.598,0.070258,0.065248,-0.030124
7.3592e+05,15.592,0.05536,0.084077,-0.024925
7.3592e+05,15.586,0.057232,0.061824,-0.022591
7.3592e+05,15.586,0.04698,0.072808,-0.021493
7.3592e+05,15.592,0.05841,0.028224,-0.018376
7.3592e+05,15.592,0.026226,0.040072,-0.024072
7.3592e+05,15.61,0.050964,0.037355,-0.03746
7.3592e+05,15.592,0.05299,0.056046,-0.044899
7.3592e+05,15.598,0.077837,0.052113,-0.04923
7.3592e+05,15.586,0.080388,0.058717,-0.04799
7.3592e+05,15.592,0.087038,0.048231,-0.046991
7.3592e+05,15.592,0.067714,0.077653,-0.045847
7.3592e+05,15.604,0.066282,0.06607,-0.048233
7.3592e+05,15.61,0.074018,0.029362,-0.037792
7.3592e+05,15.592,0.074032,0.033799,-0.031715
7.3592e+05,15.598,0.061688,0.057231,-0.029601
7.3592e+05,15.598,0.058101,0.052335,-0.023839
7.3592e+05,15.586,0.057948,0.059882,-0.019626
7.3592e+05,15.592,0.055555,0.047939,-0.022033
7.3592e+05,15.598,0.05564,0.024844,-0.021539
7.3592e+05,15.604,0.05708,0.026561,-0.021457
7.3592e+05,15.604,0.088049,0.017781,-0.022364
7.3592e+05,15.61,0.073747,0.010529,-0.022988
7.3592e+05,15.598,0.072552,0.024322,-0.029912
7.3592e+05,15.604,0.088568,0.017886,-0.035353
7.3592e+05,15.592,0.0598,0.026627,-0.034365
7.3592e+05,15.592,0.070746,0.018033,-0.027052
7.3592e+05,15.592,0.073162,-0.0062373,-0.022031
7.3592e+05,15.61,0.071903,-0.0088728,-0.017067
7.3592e+05,15.598,0.053659,0.010802,-0.013785
7.3592e+05,15.604,0.061147,-0.0023434,-0.0075168
7.3592e+05,15.598,0.047191,0.017941,-0.0099543
7.3592e+05,15.604,0.05342,0.010753,-0.0077896
7.3592e+05,15.598,0.069752,0.010151,-0.0021342
7.3592e+05,15.598,0.074455,0.016552,0.0021047
7.3592e+05,15.604,0.079473,0.027397,0.0054243
7.3592e+05,15.598,0.078567,0.0064203,0.0072129
7.3592e+05,15.616,0.09165,-0.0019749,0.014742
7.3592e+05,15.604,0.06643,-0.024431,0.017894
7.3592e+05,15.61,0.076008,-0.011688,0.021146
7.3592e+05,15.616,0.084338,-0.0037686,0.026456
7.3592e+05,15.622,0.077214,0.0028606,0.024163
7.3592e+05,15.616,0.08955,-0.011161,0.030697
7.3592e+05,15.622,0.095193,-0.006638,0.030908
7.3592e+05,15.616,0.06839,0.0055886,0.024812
7.3592e+05,15.616,0.066485,-0.012422,0.02277
7.3592e+05,15.622,0.074891,-0.004526,0.026074
7.3592e+05,15.616,0.08941,-0.0080605,0.027675
7.3592e+05,15.61,0.099609,0.003741,0.026077
7.3592e+05,15.64,0.11033,0.0093305,0.024525
7.3592e+05,15.653,0.10881,0.018346,0.020506
7.3592e+05,15.634,0.11147,-0.0054002,0.018555
7.3592e+05,15.653,0.10673,-0.0042215,0.015358
7.3592e+05,15.634,0.10657,-0.004215,0.019355
7.3592e+05,15.653,0.11373,0.0064611,0.024655
7.3592e+05,15.646,0.10747,0.025419,0.031519
7.3592e+05,15.64,0.11249,0.021116,0.033684
7.3592e+05,15.659,0.1076,0.0072247,0.033415
7.3592e+05,15.653,0.1145,0.02729,0.026811
7.3592e+05,15.671,0.13345,0.0061775,0.024455
7.3592e+05,15.671,0.14479,-0.002062,0.019908
7.3592e+05,15.677,0.15623,-0.0014254,0.026378
7.3592e+05,15.677,0.15763,0.00026897,0.027436
7.3592e+05,15.677,0.16223,0.0022193,0.027623
7.3592e+05,15.665,0.1771,0.0031113,0.027228
7.3592e+05,15.683,0.18025,0.019473,0.018391
7.3592e+05,15.665,0.19335,0.052161,0.021165
7.3592e+05,15.689,0.19163,0.024489,0.032886
7.3592e+05,15.683,0.17999,0.011866,0.024358
7.3592e+05,15.677,0.1797,0.021335,0.012372
7.3592e+05,15.677,0.22597,0.020057,-0.013782
7.3592e+05,15.695,0.23646,-0.017883,-0.0083597
7.3592e+05,15.713,0.20957,-0.023889,-0.0064246
7.3592e+05,15.707,0.20899,-0.016677,-0.014483
7.3592e+05,15.701,0.2326,-0.019913,-0.026525
7.3592e+05,15.713,0.22387,-0.0094732,-0.027908
7.3592e+05,15.731,0.22225,0.0041303,-0.022976
7.3592e+05,15.725,0.23146,-0.01039,-0.017589
7.3592e+05,15.713,0.22623,-0.02357,-0.018762
7.3592e+05,15.713,0.23475,-0.013288,-0.014447
7.3592e+05,15.725,0.23906,-0.0059128,-0.01028
7.3592e+05,15.731,0.22411,0.010687,-0.0038758
7.3592e+05,15.725,0.21506,0.022026,-0.0072112
7.3592e+05,15.75,0.22842,0.018031,0.00032155
7.3592e+05,15.731,0.22101,0.023466,-0.0079651
7.3592e+05,15.731,0.22381,0.01797,-0.018881
7.3592e+05,15.744,0.23571,0.021816,-0.030395
7.3592e+05,15.75,0.20789,0.041602,-0.034403
7.3592e+05,15.756,0.22684,0.053022,-0.031549
7.3592e+05,15.75,0.21454,0.040175,-0.02314
7.3592e+05,15.774,0.2329,0.045823,-0.025364
7.3592e+05,15.756,0.22803,0.050244,-0.031527
7.3592e+05,15.768,0.23204,0.071649,-0.033148
7.3592e+05,15.774,0.21863,0.036144,-0.053029
7.3592e+05,15.78,0.22244,0.05194,-0.069765
7.3592e+05,15.774,0.22937,0.058246,-0.065427
7.3592e+05,15.774,0.22333,0.070075,-0.042513
7.3592e+05,15.774,0.24189,0.093379,-0.02247
7.3592e+05,15.768,0.23827,0.086437,0.003314
7.3592e+05,15.768,0.2164,0.091245,0.0085611
7.3592e+05,15.786,0.22571,0.099561,0.013047
7.3592e+05,15.768,0.2361,0.10291,0.016491
7.3592e+05,15.78,0.22813,0.11577,0.023427
7.3592e+05,15.798,0.2375,0.11651,0.025783
7.3592e+05,15.786,0.21988,0.11656,0.030149
7.3592e+05,15.786,0.22507,0.1047,0.027121
7.3592e+05,15.792,0.23085,0.1202,0.017603
7.3592e+05,15.81,0.2108,0.10406,0.011573
7.3592e+05,15.798,0.21135,0.12058,0.011909
7.3592e+05,15.817,0.23885,0.116,0.024823
7.3592e+05,15.792,0.25303,0.11881,0.02139
7.3592e+05,15.804,0.26709,0.18987,0.027354
7.3592e+05,15.786,0.2344,0.14447,0.023221
7.3592e+05,15.81,0.26242,0.15965,0.030522
7.3592e+05,15.798,0.23068,0.132,0.030838
7.3592e+05,15.81,0.2338,0.12467,0.030805
7.3592e+05,15.81,0.22344,0.12564,0.034457
7.3592e+05,15.81,0.22028,0.12866,0.027401
7.3592e+05,15.792,0.21456,0.12404,0.029107
7.3592e+05,15.804,0.20557,0.13209,0.031967
7.3592e+05,15.804,0.21079,0.143,0.030387
7.3592e+05,15.804,0.20711,0.13716,0.022124
7.3592e+05,15.798,0.21916,0.12613,0.0032896
7.3592e+05,15.798,0.2268,0.14468,-0.0040593
7.3592e+05,15.798,0.2013,0.13365,0.014842
7.3592e+05,15.798,0.19459,0.11769,0.025273
7.3592e+05,15.798,0.21878,0.10744,0.019932
7.3592e+05,15.798,0.21878,0.1378,0.022537
7.3592e+05,15.804,0.18861,0.13468,0.021446
7.3592e+05,15.798,0.19768,0.1288,0.020615
7.3592e+05,15.823,0.19404,0.12725,0.019456
7.3592e+05,15.786,0.20401,0.11416,0.018526
7.3592e+05,15.792,0.18187,0.13837,0.015309
7.3592e+05,15.804,0.18144,0.12194,0.010903
7.3592e+05,15.786,0.18928,0.11661,0.008051
7.3592e+05,15.78,0.14726,0.093286,0.0020935
7.3592e+05,15.792,0.17311,0.10217,-0.0038256
7.3592e+05,15.786,0.17239,0.11168,-0.0056482
7.3592e+05,15.786,0.19462,0.11572,-0.0057935
7.3592e+05,15.792,0.17735,0.087663,-0.0089591
7.3592e+05,15.786,0.20171,0.089336,-0.010033
7.3592e+05,15.786,0.1664,0.096108,-0.015195
7.3592e+05,15.78,0.15963,0.089993,-0.024565
7.3592e+05,15.768,0.13206,0.091436,-0.030491
7.3592e+05,15.78,0.14683,0.061555,-0.026545
7.3592e+05,15.756,0.093115,0.078227,-0.032079
7.3592e+05,15.78,0.12056,0.086693,-0.044996
7.3592e+05,15.762,0.12001,0.094308,-0.057839
7.3592e+05,15.762,0.11466,0.10631,-0.053684
7.3592e+05,15.762,0.12172,0.11256,-0.052299
7.3592e+05,15.75,0.13377,0.10102,-0.039213
7.3592e+05,15.756,0.1105,0.12462,-0.011234
7.3592e+05,15.738,0.086002,0.14561,-0.0041235
7.3592e+05,15.725,0.095038,0.12852,0.0075089
7.3592e+05,15.738,0.067856,0.11782,0.013542
7.3592e+05,15.719,0.069851,0.1133,0.011424
7.3592e+05,15.731,0.088942,0.096502,0.011348
7.3592e+05,15.719,0.088969,0.096531,0.010349
7.3592e+05,15.707,0.075108,0.088476,0.0077278
7.3592e+05,15.713,0.054237,0.066656,0.00049639
7.3592e+05,15.701,0.07584,0.08242,-0.00044386
7.3592e+05,15.701,0.065092,0.0746,-0.0019739
7.3592e+05,15.695,0.05555,0.06405,-0.0045546
7.3592e+05,15.671,0.059204,0.065584,-0.0034084
7.3592e+05,15.677,0.046889,0.076726,-0.0053464
7.3592e+05,15.701,0.048005,0.051006,-0.0031531
7.3592e+05,15.683,0.048089,0.051095,-0.0061506
7.3592e+05,15.689,0.052181,0.036468,-0.0064154
7.3592e+05,15.677,0.056786,0.030784,-0.0063775
7.3592e+05,15.653,0.045315,0.03463,-0.0056845
7.3592e+05,15.659,0.057576,0.028936,-0.0063838
7.3592e+05,15.653,0.047039,0.017884,-0.0059577
7.3592e+05,15.634,0.043364,0.016314,-0.0061202
7.3592e+05,15.64,0.037365,0.012653,-0.0074013
7.3592e+05,15.628,0.030242,0.006316,-0.0067488
7.3592e+05,15.628,0.019997,0.0074288,-0.0071381
7.3592e+05,15.622,0.021975,0.002761,-0.0071049
7.3592e+05,15.592,0.026599,-0.0029691,-0.0079177
7.3592e+05,15.598,0.015577,-0.013224,-0.0071747
7.3592e+05,15.58,0.011516,-0.00069597,-0.0085377
7.3592e+05,15.592,0.0099193,-0.01022,-0.0074267
7.3592e+05,15.592,0.0087644,-0.0074402,-0.0075385
7.3592e+05,15.58,0.0076344,-0.010079,-0.006491
7.3592e+05,15.561,-0.0020371,-0.018597,-0.0082457
7.3592e+05,15.58,0.0023459,-0.028707,-0.0078347
7.3592e+05,15.561,-0.0086864,-0.03121,-0.0086893
7.3592e+05,15.555,-0.0089359,-0.035633,-0.0075117
7.3592e+05,15.543,0.0055507,-0.028524,-0.0098259
7.3592e+05,15.543,-0.012421,-0.040501,-0.011286
7.3592e+05,15.525,-0.014932,-0.044823,-0.011087
7.3592e+05,15.525,-0.019564,-0.04677,-0.010947
7.3592e+05,15.537,-0.032506,-0.05222,-0.010506
7.3592e+05,15.525,-0.032049,-0.068315,-0.0079368
7.3592e+05,15.519,-0.034855,-0.056305,-0.0033088
7.3592e+05,15.501,-0.036529,-0.070014,-0.00078798
7.3592e+05,15.513,-0.038891,-0.064495,-0.00093689
7.3592e+05,15.507,-0.03429,-0.062538,-0.0010994
7.3592e+05,15.495,-0.039181,-0.076607,-0.0015008
7.3592e+05,15.476,-0.047526,-0.072618,-0.004473
7.3592e+05,15.47,-0.048666,-0.077404,-0.0022823
7.3592e+05,15.489,-0.041103,-0.064324,0.00010552
7.3592e+05,15.476,-0.051389,-0.086123,8.0028e-05
7.3592e+05,15.47,-0.050254,-0.096567,-0.0015727
7.3592e+05,15.458,-0.047401,-0.080025,0.0017853
7.3592e+05,15.464,-0.046769,-0.099315,0.002468
7.3592e+05,15.47,-0.062667,-0.11044,0.0031684
7.3592e+05,15.458,-0.051838,-0.10248,0.0056767
7.3592e+05,15.452,-0.047893,-0.096448,0.0053853
7.3592e+05,15.458,-0.052995,-0.099685,0.0065983
7.3592e+05,15.458,-0.061986,-0.093702,0.0085777
7.3592e+05,15.44,-0.04811,-0.1008,0.0085509
7.3592e+05,15.446,-0.044981,-0.10815,0.0087723
7.3592e+05,15.446,-0.049302,-0.098079,0.007472
7.3592e+05,15.44,-0.050967,-0.088991,0.0081788
7.3592e+05,15.434,-0.044167,-0.087198,0.0069823
7.3592e+05,15.434,-0.045422,-0.094133,0.011261
7.3592e+05,15.416,-0.046338,-0.086957,0.010017
7.3592e+05,15.416,-0.051746,-0.1023,0.010673
7.3592e+05,15.416,-0.043474,-0.10629,0.012682
7.3592e+05,15.422,-0.035201,-0.09515,0.012137
7.3592e+05,15.416,-0.028435,-0.101,0.010277
7.3592e+05,15.416,-0.026959,-0.099182,0.013192
7.3592e+05,15.397,-0.02497,-0.096088,0.015051
7.3592e+05,15.41,-0.018952,-0.092419,0.01485
7.3592e+05,15.403,-0.0072396,-0.10501,0.0092897
7.3592e+05,15.41,-0.00948,-0.10503,0.0052947
7.3592e+05,15.422,-0.004621,-0.098694,0.003022
7.3592e+05,15.41,-3.6202e-05,-0.1043,0.0042467
7.3592e+05,15.422,0.020458,-0.10659,0.00041593
7.3592e+05,15.403,0.0084986,-0.11178,-0.0014408
7.3592e+05,15.397,0.0073118,-0.11671,-0.0032454
7.3592e+05,15.391,0.010574,-0.1294,-0.0017197
7.3592e+05,15.434,0.015689,-0.14143,-0.0032139
7.3592e+05,15.397,0.011119,-0.13606,-0.010455
7.3592e+05,15.403,0.028924,-0.13175,-0.010521
7.3592e+05,15.403,-0.015741,-0.1191,-0.0081193
7.3592e+05,15.422,-0.0062861,-0.1412,-0.0082567
7.3592e+05,15.397,-0.011784,-0.12813,-0.0037685
7.3592e+05,15.391,0.034393,-0.10347,0.010444
7.3592e+05,15.403,0.041448,-0.10476,0.011593
7.3592e+05,15.422,0.047663,-0.11171,0.015954
7.3592e+05,15.416,0.067614,-0.10768,0.013183
7.3592e+05,15.403,0.069033,-0.10594,0.014156
7.3592e+05,15.422,0.049575,-0.1238,0.019441
7.3592e+05,15.422,0.055829,-0.10805,0.019964
7.3592e+05,15.428,0.053857,-0.12623,0.021601
7.3592e+05,15.428,0.041239,-0.127,0.027455
7.3592e+05,15.422,0.06149,-0.14665,0.027492
7.3592e+05,15.44,0.057206,-0.12901,0.024762
7.3592e+05,15.41,0.057482,-0.12459,0.023602
7.3592e+05,15.428,0.056553,-0.12747,0.016687
7.3592e+05,15.422,0.061985,-0.10465,0.012959
7.3592e+05,15.434,0.080068,-0.13691,0.019468
7.3592e+05,15.44,0.07484,-0.12475,0.024939
7.3592e+05,15.452,0.08331,-0.1271,0.038214
7.3592e+05,15.464,0.082081,-0.14673,0.02386
7.3592e+05,15.452,0.08133,-0.11178,0.0096317
7.3592e+05,15.458,0.096413,-0.12407,0.0043958
7.3592e+05,15.458,0.097525,-0.11912,0.0072691
7.3592e+05,15.464,0.10634,-0.099066,0.0069183
7.3592e+05,15.47,0.11394,-0.083839,0.0077614
7.3592e+05,15.476,0.10283,-0.086127,0.014469
7.3592e+05,15.47,0.091343,-0.082213,0.017014
7.3592e+05,15.482,0.10424,-0.076808,0.01528
7.3592e+05,15.501,0.10123,-0.069559,0.011006
7.3592e+05,15.495,0.11436,-0.09006,0.010931
7.3592e+05,15.482,0.10965,-0.091911,0.014833
7.3592e+05,15.482,0.11506,-0.10468,0.018343
7.3592e+05,15.507,0.14428,-0.11489,0.023523
7.3592e+05,15.519,0.12251,-0.10983,0.027717
7.3592e+05,15.525,0.11297,-0.059778,0.02422
7.3592e+05,15.531,0.12878,-0.06915,0.029971
7.3592e+05,15.531,0.14112,-0.070323,0.033442
7.3592e+05,15.531,0.14366,-0.063778,0.035424
7.3592e+05,15.519,0.13065,-0.050994,0.031732
7.3592e+05,15.531,0.1266,-0.06375,0.024787
7.3592e+05,15.555,0.12364,-0.064093,0.019682
7.3592e+05,15.543,0.13442,-0.035798,0.015672
7.3592e+05,15.567,0.12716,-0.018412,0.010236
